position,floor,packet_size,iteration,signal_power,tx_power,tx_time,rx_time,cell_id,ecl,snr,earfcn,pci,rsrq,operator_mode,used_energy,rlc_ul_bler,rlc_dl_bler,mac_ul_bler,rlc_ul,rlc_dl,mac_ul,mac_dl,mem_current_allocated,mem_total_free,mem_max_free,mem_num_allocs,mem_num_frees,primary_cell,rsrp,rssi
154,4,128,6,-896,230,2121,3931,3087983,1,25,6446,280,-127,3,0.721,0,0,0,451,36,639,80,26456,15776,14168,6893,6667,1,-894,-777
154,4,128,7,-900,230,2346,3734,3087983,1,13,6446,280,-133,3,0.739,0,0,0,451,39,684,86,26456,15776,14168,6908,6682,1,-901,-784
154,4,128,8,-911,230,2356,3776,3087983,1,4,6446,280,-137,3,0.722,0,0,0,451,39,696,86,26456,15776,14168,6923,6697,1,-908,-786
154,4,128,9,-897,230,2347,3614,3087983,1,22,6446,280,-129,3,0.736,0,0,0,451,39,684,86,26456,15776,14168,6938,6712,1,-909,-789
155,4,16,0,-893,230,1861,3648,3087983,1,46,6446,280,-120,3,0.754,0,0,0,451,39,696,86,26456,15776,14168,6953,6727,1,-894,-789
155,4,16,1,-890,230,2404,3606,3087983,1,59,6446,280,-117,3,0.721,0,0,0,451,36,656,79,26456,15776,14168,6968,6742,1,-894,-800
155,4,16,2,-906,230,3256,3109,3087983,1,34,6446,280,-125,3,0.570,0,0,0,241,79,406,96,26456,15776,14168,6983,6757,1,-906,-802
155,4,16,3,-908,230,1111,2967,3091056,1,26,6446,411,-127,3,0.770,0,0,0,241,79,406,96,26456,15776,14168,6998,6772,1,-911,-798
155,4,16,4,-909,230,2394,3799,3091056,1,26,6446,411,-128,3,0.766,0,0,0,241,36,663,81,26456,15776,14168,7013,6787,1,-909,-795
155,4,16,5,-917,230,3107,3709,3091056,1,21,6446,411,-129,3,0.751,0,0,0,241,36,655,79,26456,15776,14168,7028,6802,1,-913,-799
155,4,16,6,-911,230,2383,3631,3091056,1,20,6446,411,-130,3,0.749,0,0,0,241,36,656,79,26456,15776,14168,7043,6817,1,-909,-798
155,4,16,7,-914,230,1666,3889,3091056,1,30,6446,411,-126,3,0.758,0,0,0,241,36,658,80,26456,15776,14168,7058,6832,1,-909,-797
155,4,16,8,-906,230,2392,3792,3091056,1,27,6446,411,-127,3,0.753,0,0,0,241,36,663,81,26456,15776,14168,7073,6847,1,-908,-793
155,4,16,9,-913,120,1510,5056,3091056,1,21,6446,411,-129,3,0.413,0,0,0,241,36,655,79,26456,15776,14168,7088,6862,1,-913,-783
155,4,32,0,-911,230,2043,5026,3091056,1,22,6446,411,-129,3,0.809,0,0,0,241,36,655,79,26456,15776,14168,7103,6877,1,-907,-797
155,4,32,1,-909,230,1717,3984,3091056,1,24,6446,411,-128,3,0.781,0,0,0,241,36,658,94,26456,15776,14168,7118,6892,1,-912,-794
155,4,32,2,-913,230,3192,3528,3091056,1,36,6446,411,-124,3,0.776,0,0,0,241,36,692,79,26456,15776,14168,7133,6907,1,-896,-788
155,4,32,3,-907,230,2456,3636,3091056,1,24,6446,411,-128,3,0.778,0,0,0,241,36,692,79,26456,15776,14168,7148,6922,1,-912,-799
155,4,32,4,-900,230,1751,3803,3087983,1,55,6446,280,-118,3,0.772,0,0,0,241,36,696,80,26456,15776,14168,7163,6937,1,-901,-804
155,4,32,5,-904,230,3239,3147,3087983,1,47,6446,280,-120,3,0.562,0,0,0,281,77,444,94,26456,15776,14168,7178,6952,1,-904,-806
155,4,32,6,-906,230,1895,2749,3091056,1,10,6446,411,-134,3,0.780,0,0,0,281,77,444,94,26456,15776,14168,7193,6967,1,-918,-800
155,4,32,7,-906,230,962,2254,3087983,1,40,6446,280,-123,3,0.181,0,0,0,281,36,693,79,26456,15776,14168,7208,6982,1,-906,-804
155,4,32,8,-887,230,404,1738,3087983,1,52,6446,280,-120,3,0.188,0,0,0,281,36,693,79,26456,15776,14168,7223,6997,1,-887,-796
155,4,32,9,-941,230,1162,2847,3091056,1,9,6446,411,-135,3,0.782,0,0,0,281,36,693,79,26456,15776,14168,7238,7012,1,-933,-810
155,4,64,0,-930,230,2682,3761,3091056,1,25,6446,411,-128,3,0.837,0,0,0,281,36,693,79,26456,15776,14168,7253,7027,1,-940,-823
155,4,64,1,-909,230,1642,2297,3087983,0,72,6446,280,-115,3,0.175,0,0,0,281,33,731,74,26456,15776,14168,7268,7042,1,-909,-816
155,4,64,2,-917,230,1362,2823,3091056,1,31,6446,411,-125,3,0.839,0,0,0,281,33,731,74,26456,15776,14168,7283,7057,1,-918,-806
155,4,64,3,-908,230,2663,3603,3087983,1,51,6446,280,-119,3,0.830,0,0,0,281,33,729,73,26456,15776,14168,7298,7072,1,-904,-801
155,4,64,4,-922,230,2674,3683,3091056,1,16,6446,411,-132,3,0.847,0,0,0,281,33,729,74,26456,15776,14168,7313,7087,1,-911,-799
155,4,64,5,-903,230,2676,3726,3091056,1,34,6446,411,-124,3,0.840,0,0,0,281,33,734,74,26456,15776,14168,7328,7102,1,-906,-792
155,4,64,6,-906,230,2662,4012,3091056,1,33,6446,411,-125,3,0.813,0,0,0,281,33,729,74,26456,15776,14168,7343,7117,1,-914,-795
155,4,64,7,-917,230,3560,4052,3091056,1,20,6446,411,-130,3,1.020,0,0,0,339,24,449,11,26456,15776,14168,7358,7132,1,-912,-799
155,4,64,8,-933,230,2467,3709,3091056,1,9,6446,411,-136,3,0.834,0,0,0,339,24,591,69,26456,15776,14168,7373,7147,1,-909,-797
155,4,64,9,-919,230,2650,4002,3091056,1,26,6446,411,-127,3,0.852,0,0,0,339,33,730,74,26456,15776,14168,7388,7162,1,-945,-818
155,4,128,0,-908,230,2853,3986,3091056,1,32,6446,411,-125,3,0.734,0,0,0,339,33,730,73,26456,15776,14168,7403,7177,1,-913,-803
155,4,128,1,-897,230,1287,2326,3087983,1,34,6446,280,-125,3,0.222,0,0,0,339,33,696,73,26456,15776,14168,7418,7192,1,-897,-800
155,4,128,2,-936,230,1585,3117,3091056,1,13,6446,411,-133,3,0.743,0,0,0,339,33,696,73,26456,15776,14168,7433,7207,1,-932,-818
155,4,128,3,-904,230,2352,3619,3087983,1,45,6446,280,-121,3,0.721,0,0,0,339,33,696,73,26456,15776,14168,7448,7222,1,-902,-793
155,4,128,4,-886,230,2347,3691,3087983,1,61,6446,280,-116,3,0.726,0,0,0,339,39,684,86,26456,15776,14168,7463,7237,1,-887,-783
155,4,128,5,-886,230,1293,2208,3087983,1,44,6446,280,-124,3,0.221,0,0,0,339,39,696,86,26456,15776,14168,7478,7252,1,-886,-794
155,4,128,6,-900,230,518,1525,3087983,1,19,6446,280,-130,3,0.224,0,0,0,339,39,696,86,26456,15776,14168,7493,7267,1,-900,-791
155,4,128,7,-914,230,1577,2928,3091056,1,16,6446,411,-132,3,0.724,0,0,0,339,39,696,86,26456,15776,14168,7508,7282,1,-916,-796
155,4,128,8,-893,230,1960,3682,3087983,1,18,6446,280,-132,3,0.409,0,0,0,339,39,684,86,26456,15776,14168,7523,7297,1,-893,-788
155,4,128,9,-920,230,1766,2936,3091056,1,12,6446,411,-133,3,0.723,0,0,0,339,39,684,87,26456,15776,14168,7538,7312,1,-918,-806
156,4,16,0,-908,230,1694,3256,3087983,1,65,6446,280,-116,3,0.766,0,0,0,339,39,688,87,26456,15776,14168,7555,7329,1,-884,-786
156,4,16,1,-893,230,3079,3449,3087983,0,88,6446,280,-112,3,0.736,0,0,0,339,36,657,80,26456,15776,14168,7570,7344,1,-896,-801
156,4,16,2,-893,230,944,2195,3087983,0,120,6446,280,-108,3,0.168,0,0,0,339,36,657,80,26456,15776,14168,7585,7359,1,-893,-815
156,4,16,3,-886,230,395,1317,3087983,0,115,6446,280,-109,3,0.174,0,0,0,339,36,657,80,26456,15776,14168,7600,7374,1,-886,-810
156,4,16,4,-919,230,394,1065,3087983,0,78,6446,280,-114,3,0.173,0,0,0,339,36,657,80,26456,15776,14168,7615,7389,1,-919,-836
156,4,16,5,-897,230,393,1136,3087983,0,100,6446,280,-111,3,0.169,0,0,0,339,36,657,80,26456,15776,14168,7630,7404,1,-897,-817
156,4,16,6,-897,230,394,1205,3087983,0,101,6446,280,-110,3,0.174,0,0,0,339,36,657,80,26456,15776,14168,7645,7419,1,-897,-816
156,4,16,7,-867,230,397,1255,3087983,0,130,6446,280,-108,3,0.177,0,0,0,339,36,657,80,26456,15776,14168,7660,7434,1,-867,-784
156,4,16,8,-886,230,395,1326,3087983,0,122,6446,280,-109,3,0.172,0,0,0,339,36,657,80,26456,15776,14168,7675,7449,1,-886,-809
156,4,16,9,-1000,230,1115,2936,3082353,1,-59,6446,326,-177,3,0.815,0,0,0,339,36,657,80,26456,15776,14168,7690,7464,1,-997,-845
156,4,32,0,-1019,230,2864,4003,3082353,1,-99,6446,326,-211,3,0.512,0,0,0,231,77,243,233,26456,15776,14168,7705,7479,1,-1019,-818
156,4,32,1,-893,230,405,1303,3087983,0,101,6446,280,-110,3,0.178,0,0,0,231,77,243,233,26456,15776,14168,7720,7494,1,-893,-806
156,4,32,2,-888,230,403,1314,3087983,0,124,6446,280,-108,3,0.174,0,0,0,231,77,243,233,26456,15776,14168,7735,7509,1,-888,-811
156,4,32,3,-900,230,402,1317,3087983,0,99,6446,280,-110,3,0.176,0,0,0,231,77,243,233,26456,15776,14168,7750,7524,1,-900,-819
156,4,32,4,-885,230,402,1328,3087983,0,104,6446,280,-110,3,0.176,0,0,0,231,77,243,233,26456,15776,14168,7765,7539,1,-885,-806
156,4,32,5,-886,230,406,1326,3087983,0,123,6446,280,-108,3,0.176,0,0,0,231,77,243,233,26456,15776,14168,7780,7554,1,-886,-810
156,4,32,6,-888,230,405,1326,3087983,0,130,6446,280,-108,3,0.176,0,0,0,231,77,243,233,26456,15776,14168,7795,7569,1,-888,-812
156,4,32,7,-882,230,404,1398,3087983,0,109,6446,280,-108,3,0.177,0,0,0,231,77,243,233,26456,15776,14168,7810,7584,1,-882,-803
156,4,32,8,-886,230,402,1150,3087983,0,105,6446,280,-108,3,0.174,0,0,0,231,77,243,233,26456,15776,14168,7825,7599,1,-886,-807
156,4,32,9,-890,230,404,1385,3087983,0,105,6446,280,-109,3,0.182,0,0,0,231,77,243,233,26456,15776,14168,7840,7614,1,-890,-805
156,4,64,0,-889,230,357,1344,3087983,0,113,6446,280,-109,3,0.153,0,0,0,231,77,243,233,26456,15776,14168,7855,7629,1,-889,-810
156,4,64,1,-891,230,754,2146,3087983,0,89,6446,280,-111,3,0.311,0,0,0,231,77,243,233,26456,15776,14168,7870,7644,1,-891,-809
156,4,64,2,-881,230,355,1075,3087983,0,113,6446,280,-108,3,0.153,0,0,0,231,77,243,233,26456,15776,14168,7885,7659,1,-881,-805
156,4,64,3,-884,230,357,1367,3087983,0,126,6446,280,-109,3,0.152,0,0,0,231,77,243,233,26456,15776,14168,7900,7674,1,-884,-807
156,4,64,4,-890,230,355,1265,3087983,0,98,6446,280,-111,3,0.154,0,0,0,231,77,243,233,26456,15776,14168,7915,7689,1,-890,-810
156,4,64,5,-879,230,353,1400,3087983,0,129,6446,280,-108,3,0.162,0,0,0,231,77,243,233,26456,15776,14168,7930,7704,1,-879,-803
156,4,64,6,-892,230,351,1311,3087983,0,121,6446,280,-109,3,0.151,0,0,0,231,77,243,233,26456,15776,14168,7945,7719,1,-892,-807
156,4,64,7,-879,230,355,1271,3087983,0,125,6446,280,-108,3,0.154,0,0,0,231,77,243,233,26456,15776,14168,7960,7734,1,-879,-803
156,4,64,8,-862,230,355,1463,3087983,0,159,6446,280,-108,3,0.163,0,0,0,231,77,243,233,26456,15776,14168,7975,7749,1,-862,-787
156,4,64,9,-894,230,360,1431,3087983,0,109,6446,280,-109,3,0.162,0,0,0,231,77,243,233,26456,15776,14168,7990,7764,1,-894,-815
156,4,128,0,-877,230,508,1124,3087983,0,125,6446,280,-108,3,0.209,0,0,0,231,77,243,233,26456,15776,14168,8005,7779,1,-877,-799
156,4,128,1,-889,230,504,1365,3087983,0,109,6446,280,-108,3,0.218,0,0,0,231,77,243,233,26456,15776,14168,8020,7794,1,-889,-809
156,4,128,2,-890,230,816,1945,3087983,0,113,6446,280,-108,3,0.333,0,0,0,231,77,243,233,26456,15776,14168,8035,7809,1,-890,-811
156,4,128,3,-891,230,505,1055,3087983,0,112,6446,280,-109,3,0.209,0,0,0,231,77,243,233,26456,15776,14168,8050,7824,1,-891,-804
156,4,128,4,-899,230,503,1056,3087983,0,94,6446,280,-111,3,0.211,0,0,0,231,77,243,233,26456,15776,14168,8065,7839,1,-899,-818
156,4,128,5,-880,230,505,1060,3087983,0,119,6446,280,-108,3,0.216,0,0,0,231,77,243,233,26456,15776,14168,8080,7854,1,-880,-794
156,4,128,6,-878,230,508,1135,3087983,0,116,6446,280,-110,3,0.209,0,0,0,231,77,243,233,26456,15776,14168,8095,7869,1,-878,-800
156,4,128,7,-892,230,505,1057,3087983,0,95,6446,280,-110,3,0.211,0,0,0,231,77,243,233,26456,15776,14168,8110,7884,1,-892,-805
156,4,128,8,-896,230,507,1459,3087983,0,99,6446,280,-110,3,0.217,0,0,0,231,77,243,233,26456,15776,14168,8125,7899,1,-896,-815
156,4,128,9,-883,230,505,1081,3087983,0,107,6446,280,-109,3,0.209,0,0,0,231,77,243,233,26456,15776,14168,8140,7914,1,-883,-798
157,4,16,0,-892,230,395,1238,3087983,0,82,6446,280,-114,3,0.180,0,0,0,231,77,243,233,26456,15776,14168,8155,7929,1,-892,-811
157,4,16,1,-965,230,1813,2881,3091056,1,-17,6446,411,-149,3,0.766,0,0,0,231,77,243,233,26456,15776,14168,8170,7944,1,-982,-834
157,4,16,2,-891,230,951,1912,3087983,0,90,6446,280,-111,3,0.178,0,0,0,231,36,656,79,26456,15776,14168,8185,7959,1,-891,-808
157,4,16,3,-938,230,1115,2770,3087983,1,44,6446,280,-122,3,0.756,0,0,0,231,36,656,79,26456,15776,14168,8200,7974,1,-927,-828
157,4,16,4,-896,230,2957,2665,3087983,1,63,6446,280,-116,3,0.509,0,0,0,188,78,611,144,26456,15776,14168,8215,7989,1,-896,-802
157,4,16,5,-905,230,393,1378,3087983,0,84,6446,280,-112,3,0.179,0,0,0,188,78,611,144,26456,15776,14168,8230,8004,1,-905,-823
157,4,16,6,-905,230,392,1451,3087983,0,78,6446,280,-113,3,0.180,0,0,0,188,78,611,144,26456,15776,14168,8245,8019,1,-905,-820
157,4,16,7,-918,230,1115,2934,3087983,1,61,6446,280,-116,3,0.777,0,0,0,188,78,611,144,26456,15776,14168,8260,8034,1,-933,-827
157,4,16,8,-917,230,1724,2295,3087983,1,47,6446,280,-121,3,0.187,0,0,0,188,37,664,81,26456,15776,14168,8275,8049,1,-917,-826
157,4,16,9,-919,230,1100,2864,3087983,1,62,6446,280,-116,3,0.770,0,0,0,188,37,664,81,26456,15776,14168,8290,8064,1,-900,-803
157,4,32,0,-922,230,1667,2395,3087983,1,37,6446,280,-123,3,0.184,0,0,0,188,36,655,79,26456,15776,14168,8305,8079,1,-922,-824
157,4,32,1,-932,230,1195,2825,3087983,1,60,6446,280,-117,3,0.784,0,0,0,188,36,655,79,26456,15776,14168,8320,8094,1,-954,-841
157,4,32,2,-935,230,3258,3439,3087983,1,59,6446,280,-117,3,0.786,0,0,0,188,37,702,81,26456,15776,14168,8335,8109,1,-928,-824
157,4,32,3,-928,230,2484,3237,3087983,1,36,6446,280,-124,3,0.777,0,0,0,188,37,702,81,26456,15776,14168,8350,8124,1,-893,-794
157,4,32,4,-963,230,835,5246,3091056,1,-11,6446,411,-145,3,0.743,0,0,0,188,36,693,79,26456,15776,14168,8365,8139,1,-962,-825
157,4,32,5,-987,230,4097,3559,3091056,1,-35,6446,411,-160,3,1.042,0,0,0,380,36,696,80,26456,15776,14168,8380,8154,1,-993,-826
157,4,32,6,-977,230,2307,2466,3091056,1,-4,6446,411,-142,3,0.399,0,0,0,223,78,642,144,26456,15776,14168,8395,8169,1,-977,-855
157,4,32,7,-934,230,404,1389,3087983,1,37,6446,280,-124,3,0.187,0,0,0,223,78,642,144,26456,15776,14168,8410,8184,1,-934,-835
157,4,32,8,-921,230,404,1398,3087983,0,88,6446,280,-111,3,0.184,0,0,0,223,78,642,144,26456,15776,14168,8425,8199,1,-921,-837
157,4,32,9,-918,230,1158,2753,3087983,1,68,6446,280,-115,3,0.791,0,0,0,223,78,642,144,26456,15776,14168,8440,8214,1,-914,-812
157,4,64,0,-918,230,2684,3395,3087983,0,79,6446,280,-113,3,0.832,0,0,0,223,36,694,79,26456,15776,14168,8455,8229,1,-919,-822
157,4,64,1,-916,230,1611,1977,3087983,1,52,6446,280,-121,3,0.154,0,0,0,223,33,728,74,26456,15776,14168,8470,8244,1,-916,-828
157,4,64,2,-914,230,355,1268,3087983,0,88,6446,280,-112,3,0.167,0,0,0,223,33,728,74,26456,15776,14168,8485,8259,1,-914,-826
157,4,64,3,-989,230,1326,3181,3091056,1,-21,6446,411,-152,3,0.875,0,0,0,223,33,728,74,26456,15776,14168,8500,8274,1,-992,-852
157,4,64,4,-946,230,1661,2954,3087983,1,50,6446,280,-120,3,0.195,0,0,0,223,33,729,73,26456,15776,14168,8515,8289,1,-946,-851
157,4,64,5,-935,230,355,1581,3087983,1,57,6446,280,-118,3,0.171,0,0,0,223,33,729,73,26456,15776,14168,8530,8304,1,-935,-847
157,4,64,6,-954,230,1394,2686,3087983,1,43,6446,280,-122,3,0.850,0,0,0,223,33,729,73,26456,15776,14168,8545,8319,1,-941,-834
157,4,64,7,-934,230,2640,3878,3087983,1,53,6446,280,-119,3,0.821,0,0,0,223,33,729,74,26456,15776,14168,8560,8334,1,-922,-829
157,4,64,8,-918,230,3130,4261,3087983,0,74,6446,280,-113,3,0.998,0,0,0,275,24,711,38,26456,15776,14168,8575,8349,1,-911,-811
157,4,64,9,-931,230,3222,3232,3087983,0,80,6446,280,-113,3,0.834,0,0,0,275,24,283,38,26456,15776,14168,8590,8364,1,-926,-826
157,4,128,0,-932,230,2149,3694,3087983,1,64,6446,280,-116,3,0.725,0,0,0,275,33,729,74,26456,15776,14168,8605,8379,1,-926,-825
157,4,128,1,-916,230,1266,2070,3087983,1,57,6446,280,-120,3,0.243,0,0,0,275,39,684,86,26456,15776,14168,8620,8394,1,-916,-821
157,4,128,2,-919,230,501,1403,3087983,1,62,6446,280,-117,3,0.217,0,0,0,275,39,684,86,26456,15776,14168,8635,8409,1,-919,-831
157,4,128,3,-914,230,505,1406,3087983,1,49,6446,280,-122,3,0.224,0,0,0,275,39,684,86,26456,15776,14168,8650,8424,1,-914,-815
157,4,128,4,-908,230,506,1184,3087983,1,64,6446,280,-116,3,0.219,0,0,0,275,39,684,86,26456,15776,14168,8665,8439,1,-908,-815
157,4,128,5,-917,230,504,1131,3087983,1,61,6446,280,-120,3,0.213,0,0,0,275,39,684,86,26456,15776,14168,8680,8454,1,-917,-831
157,4,128,6,-923,230,504,1138,3087983,0,75,6446,280,-115,3,0.215,0,0,0,275,39,684,86,26456,15776,14168,8695,8469,1,-923,-837
157,4,128,7,-926,230,1588,2976,3087983,1,61,6446,280,-116,3,0.740,0,0,0,275,39,684,86,26456,15776,14168,8710,8484,1,-926,-824
157,4,128,8,-912,230,2538,3349,3087983,0,87,6446,280,-111,3,0.717,0,0,0,275,39,696,86,26456,15776,14168,8725,8499,1,-918,-827
157,4,128,9,-904,230,1419,2775,3087983,1,56,6446,280,-118,3,0.341,0,0,0,275,39,690,87,26456,15776,14168,8742,8516,1,-904,-808
158,4,16,0,-919,230,1077,2798,3087983,0,84,6446,280,-112,3,0.780,0,0,0,275,39,690,87,26456,15776,14168,8757,8531,1,-910,-814
158,4,16,1,-908,230,1697,2221,3087983,0,104,6446,280,-110,3,0.174,0,0,0,275,36,656,79,26456,15776,14168,8772,8546,1,-908,-829
158,4,16,2,-919,230,400,1107,3087983,0,106,6446,280,-110,3,0.175,0,0,0,275,36,656,79,26456,15776,14168,8787,8561,1,-919,-837
158,4,16,3,-911,230,397,1162,3087983,0,106,6446,280,-109,3,0.178,0,0,0,275,36,656,79,26456,15776,14168,8802,8576,1,-911,-829
158,4,16,4,-906,230,394,1218,3087983,0,130,6446,280,-108,3,0.179,0,0,0,275,36,656,79,26456,15776,14168,8817,8591,1,-906,-829
158,4,16,5,-903,230,397,1269,3087983,0,129,6446,280,-108,3,0.177,0,0,0,275,36,656,79,26456,15776,14168,8832,8606,1,-903,-827
158,4,16,6,-895,230,395,1330,3087983,0,131,6446,280,-108,3,0.178,0,0,0,275,36,656,79,26456,15776,14168,8847,8621,1,-895,-819
158,4,16,7,-897,230,395,1380,3087983,0,128,6446,280,-108,3,0.180,0,0,0,275,36,656,79,26456,15776,14168,8862,8636,1,-897,-821
158,4,16,8,-902,230,397,1437,3087983,0,111,6446,280,-110,3,0.182,0,0,0,275,36,656,79,26456,15776,14168,8877,8651,1,-902,-816
158,4,16,9,-913,230,394,1190,3087983,0,120,6446,280,-109,3,0.178,0,0,0,275,36,656,79,26456,15776,14168,8892,8666,1,-913,-836
158,4,32,0,-915,230,813,1749,3087983,0,102,6446,280,-109,3,0.332,0,0,0,275,36,656,79,26456,15776,14168,8907,8681,1,-915,-829
158,4,32,1,-910,230,405,1197,3087983,0,125,6446,280,-108,3,0.181,0,0,0,275,36,656,79,26456,15776,14168,8922,8696,1,-910,-832
158,4,32,2,-909,230,404,1515,3087983,0,121,6446,280,-108,3,0.186,0,0,0,275,36,656,79,26456,15776,14168,8937,8711,1,-909,-831
158,4,32,3,-910,230,406,1204,3087983,0,123,6446,280,-108,3,0.181,0,0,0,275,36,656,79,26456,15776,14168,8952,8726,1,-910,-834
158,4,32,4,-921,230,404,1287,3087983,0,111,6446,280,-108,3,0.185,0,0,0,275,36,656,79,26456,15776,14168,8967,8741,1,-921,-842
158,4,32,5,-918,230,402,1212,3087983,0,109,6446,280,-110,3,0.181,0,0,0,275,36,656,79,26456,15776,14168,8982,8756,1,-918,-840
158,4,32,6,-905,230,404,1211,3087983,0,88,6446,280,-111,3,0.185,0,0,0,275,36,656,79,26456,15776,14168,8997,8771,1,-905,-822
158,4,32,7,-918,230,403,1222,3087983,0,118,6446,280,-109,3,0.183,0,0,0,275,36,656,79,26456,15776,14168,9012,8786,1,-918,-841
158,4,32,8,-915,230,406,1231,3087983,0,113,6446,280,-110,3,0.182,0,0,0,275,36,656,79,26456,15776,14168,9027,8801,1,-915,-836
158,4,32,9,-911,230,403,1315,3087983,0,111,6446,280,-108,3,0.184,0,0,0,275,36,656,79,26456,15776,14168,9042,8816,1,-911,-833
158,4,64,0,-917,230,353,1114,3087983,0,101,6446,280,-111,3,0.158,0,0,0,275,36,656,79,26456,15776,14168,9057,8831,1,-917,-839
158,4,64,1,-898,230,762,2289,3087983,0,121,6446,280,-109,3,0.322,0,0,0,275,36,656,79,26456,15776,14168,9072,8846,1,-898,-814
158,4,64,2,-910,230,354,1328,3087983,0,94,6446,280,-112,3,0.167,0,0,0,275,36,656,79,26456,15776,14168,9087,8861,1,-910,-833
158,4,64,3,-900,230,354,1175,3087983,0,106,6446,280,-109,3,0.159,0,0,0,275,36,656,79,26456,15776,14168,9102,8876,1,-900,-815
158,4,64,4,-910,230,358,1460,3087983,0,108,6446,280,-110,3,0.161,0,0,0,275,36,656,79,26456,15776,14168,9117,8891,1,-910,-832
158,4,64,5,-905,230,352,1290,3087983,0,114,6446,280,-111,3,0.159,0,0,0,275,36,656,79,26456,15776,14168,9132,8906,1,-905,-820
158,4,64,6,-908,230,351,1185,3087983,0,95,6446,280,-113,3,0.161,0,0,0,275,36,656,79,26456,15776,14168,9147,8921,1,-908,-830
158,4,64,7,-918,230,357,1488,3087983,0,116,6446,280,-108,3,0.166,0,0,0,275,36,656,79,26456,15776,14168,9162,8936,1,-918,-840
158,4,64,8,-918,230,353,1319,3087983,0,111,6446,280,-110,3,0.160,0,0,0,275,36,656,79,26456,15776,14168,9177,8951,1,-918,-833
158,4,64,9,-912,230,356,1286,3087983,0,114,6446,280,-108,3,0.162,0,0,0,275,36,656,79,26456,15776,14168,9192,8966,1,-912,-831
158,4,128,0,-920,230,503,1220,3087983,0,93,6446,280,-111,3,0.216,0,0,0,275,36,656,79,26456,15776,14168,9207,8981,1,-920,-839
158,4,128,1,-925,230,503,1238,3087983,0,103,6446,280,-110,3,0.219,0,0,0,275,36,656,79,26456,15776,14168,9222,8996,1,-925,-848
158,4,128,2,-914,230,818,2141,3087983,0,84,6446,280,-113,3,0.340,0,0,0,275,36,656,79,26456,15776,14168,9237,9011,1,-914,-832
158,4,128,3,-905,230,503,1272,3087983,0,129,6446,280,-108,3,0.212,0,0,0,275,36,656,79,26456,15776,14168,9252,9026,1,-905,-830
158,4,128,4,-905,230,504,1280,3087983,0,96,6446,280,-111,3,0.219,0,0,0,275,36,656,79,26456,15776,14168,9267,9041,1,-905,-825
158,4,128,5,-920,230,502,1309,3087983,0,98,6446,280,-109,3,0.219,0,0,0,275,36,656,79,26456,15776,14168,9282,9056,1,-920,-843
158,4,128,6,-905,230,507,1400,3087983,0,94,6446,280,-111,3,0.222,0,0,0,275,36,656,79,26456,15776,14168,9297,9071,1,-905,-817
158,4,128,7,-920,230,503,1353,3087983,0,100,6446,280,-110,3,0.219,0,0,0,275,36,656,79,26456,15776,14168,9312,9086,1,-920,-841
158,4,128,8,-921,230,509,1434,3087983,0,102,6446,280,-109,3,0.221,0,0,0,275,36,656,79,26456,15776,14168,9327,9101,1,-921,-833
158,4,128,9,-925,230,504,1435,3087983,0,94,6446,280,-111,3,0.223,0,0,0,275,36,656,79,26456,15776,14168,9342,9116,1,-925,-841
159,4,16,0,-903,230,394,1330,3087983,0,111,6446,280,-110,3,0.178,0,0,0,275,36,656,79,26456,15776,14168,9357,9131,1,-903,-826
159,4,16,1,-904,230,393,1386,3087983,0,105,6446,280,-110,3,0.179,0,0,0,275,36,656,79,26456,15776,14168,9372,9146,1,-904,-824
159,4,16,2,-901,230,394,1444,3087983,0,111,6446,280,-109,3,0.180,0,0,0,275,36,656,79,26456,15776,14168,9387,9161,1,-901,-821
159,4,16,3,-910,230,804,2132,3087983,0,104,6446,280,-111,3,0.334,0,0,0,275,36,656,79,26456,15776,14168,9402,9176,1,-910,-831
159,4,16,4,-925,230,394,1227,3087983,0,83,6446,280,-115,3,0.180,0,0,0,275,36,656,79,26456,15776,14168,9417,9191,1,-925,-832
159,4,16,5,-924,230,394,1291,3087983,0,87,6446,280,-113,3,0.181,0,0,0,275,36,656,79,26456,15776,14168,9432,9206,1,-924,-832
159,4,16,6,-897,230,393,1355,3087983,0,111,6446,280,-110,3,0.179,0,0,0,275,36,656,79,26456,15776,14168,9447,9221,1,-897,-819
159,4,16,7,-915,230,394,1418,3087983,0,89,6446,280,-111,3,0.180,0,0,0,275,36,656,79,26456,15776,14168,9462,9236,1,-915,-830
159,4,16,8,-921,230,395,1482,3087983,0,91,6446,280,-111,3,0.180,0,0,0,275,36,656,79,26456,15776,14168,9477,9251,1,-921,-840
159,4,16,9,-908,230,394,1232,3087983,0,114,6446,280,-109,3,0.178,0,0,0,275,36,656,79,26456,15776,14168,9492,9266,1,-908,-830
159,4,32,0,-924,230,406,1303,3087983,1,66,6446,280,-118,3,0.185,0,0,0,275,36,656,79,26456,15776,14168,9507,9281,1,-924,-836
159,4,32,1,-899,230,403,1234,3087983,0,123,6446,280,-109,3,0.181,0,0,0,275,36,656,79,26456,15776,14168,9522,9296,1,-899,-822
159,4,32,2,-913,230,402,1242,3087983,0,92,6446,280,-111,3,0.182,0,0,0,275,36,656,79,26456,15776,14168,9537,9311,1,-913,-831
159,4,32,3,-905,230,404,1249,3087983,0,103,6446,280,-112,3,0.181,0,0,0,275,36,656,79,26456,15776,14168,9552,9326,1,-905,-827
